District,Crop,Year,Season,Area,Temperature,Rainfall,Yield
BULDHANA,Groundnut,2003-01-01,Kharif,700.0,25.639313,225.15001,0.8571428571428571
BULDHANA,Groundnut,2003-01-01,Summer,400.0,32.016773,9.15,1.0
CHANDRAPUR,Groundnut,2001-01-01,Summer,100.0,33.689392,29.199997,1.0
CHANDRAPUR,Groundnut,2002-01-01,Summer,100.0,35.263462,7.0,2.0
DHULE,Groundnut,2001-01-01,Kharif,33000.0,26.557852,127.025,0.6454545454545455
DHULE,Groundnut,2001-01-01,Summer,5400.0,30.960434,4.75,1.5555555555555556
DHULE,Groundnut,2002-01-01,Kharif,33100.0,26.615772,144.05,0.5921450151057401
DHULE,Groundnut,2002-01-01,Summer,6300.0,31.747108,1.15,1.238095238095238
DHULE,Groundnut,2003-01-01,Kharif,31600.0,26.570156,153.05,1.0348101265822784
DHULE,Groundnut,2003-01-01,Summer,6300.0,31.606808,1.5,1.126984126984127
GADCHIROLI,Groundnut,2003-01-01,Summer,100.0,34.258606,10.25,1.0
GONDIA,Groundnut,2001-01-01,Summer,100.0,32.64438,18.25,1.0
HINGOLI,Groundnut,2001-01-01,Summer,4200.0,32.49154,5.55,1.3571428571428572
HINGOLI,Groundnut,2002-01-01,Kharif,200.0,25.818176,241.04999,0.5
HINGOLI,Groundnut,2002-01-01,Summer,5100.0,32.81243,4.1,1.2941176470588236
HINGOLI,Groundnut,2003-01-01,Kharif,400.0,25.794886,187.75,0.25
HINGOLI,Groundnut,2003-01-01,Summer,2700.0,32.820095,3.1999998,1.1851851851851851
JALGAON,Groundnut,2001-01-01,Kharif,5800.0,27.421701,119.0,0.5862068965517241
JALGAON,Groundnut,2001-01-01,Summer,1900.0,32.282356,3.2,1.1578947368421053
JALGAON,Groundnut,2002-01-01,Kharif,5700.0,27.188541,241.65,0.8771929824561403
JALGAON,Groundnut,2002-01-01,Summer,2600.0,33.005463,0.70000005,1.3461538461538465
JALGAON,Groundnut,2003-01-01,Kharif,5200.0,27.017769,188.97499,0.9230769230769232
JALGAON,Groundnut,2003-01-01,Summer,3500.0,32.59557,0.35,1.2285714285714286
JALNA,Groundnut,2001-01-01,Kharif,1600.0,25.561897,144.225,0.4375
JALNA,Groundnut,2001-01-01,Summer,700.0,31.467344,3.2,1.2857142857142858
JALNA,Groundnut,2002-01-01,Kharif,1200.0,25.560987,198.55,0.8333333333333334
JALNA,Groundnut,2002-01-01,Summer,100.0,32.208412,4.35,1.0
JALNA,Groundnut,2003-01-01,Kharif,1100.0,25.531845,175.9,0.7272727272727273
JALNA,Groundnut,2003-01-01,Summer,100.0,31.804707,3.1499999,1.0
KOLHAPUR,Groundnut,2001-01-01,Kharif,66900.0,23.458605,93.775,1.9790732436472347
KOLHAPUR,Groundnut,2001-01-01,Summer,2400.0,27.752872,12.55,2.25
KOLHAPUR,Groundnut,2002-01-01,Kharif,65200.0,23.633583,126.575005,1.5797546012269938
KOLHAPUR,Groundnut,2002-01-01,Summer,2800.0,28.23969,23.900002,2.7142857142857144
KOLHAPUR,Groundnut,2003-01-01,Kharif,63700.0,23.65561,129.525,1.7032967032967032
KOLHAPUR,Groundnut,2003-01-01,Summer,2800.0,28.71621,8.400001,2.6785714285714284
LATUR,Groundnut,2001-01-01,Kharif,14200.0,24.95246,152.25,0.3450704225352112
LATUR,Groundnut,2001-01-01,Summer,400.0,31.244629,7.65,1.0
LATUR,Groundnut,2002-01-01,Kharif,13800.0,24.78274,173.4,0.3623188405797101
LATUR,Groundnut,2002-01-01,Summer,200.0,31.934738,11.35,0.5
LATUR,Groundnut,2003-01-01,Kharif,12400.0,25.185097,174.7,0.1935483870967742
LATUR,Groundnut,2003-01-01,Summer,200.0,32.29785,4.3500004,0.5
NAGPUR,Groundnut,2001-01-01,Kharif,9800.0,27.20106,162.275,0.673469387755102
NAGPUR,Groundnut,2001-01-01,Summer,1000.0,33.414536,31.4,1.2
NAGPUR,Groundnut,2002-01-01,Kharif,7100.0,27.787487,194.82501,0.6338028169014085
NAGPUR,Groundnut,2002-01-01,Summer,300.0,34.92057,5.35,2.0
NAGPUR,Groundnut,2003-01-01,Kharif,7400.0,27.407093,269.90002,0.9054054054054054
NAGPUR,Groundnut,2003-01-01,Summer,300.0,34.6245,1.2,1.0
NANDED,Groundnut,2001-01-01,Kharif,200.0,26.653744,165.35,0.5
NANDED,Groundnut,2001-01-01,Summer,10100.0,33.402275,9.250001,1.108910891089109
NANDED,Groundnut,2002-01-01,Kharif,300.0,26.64457,208.65,0.6666666666666666
NANDED,Groundnut,2002-01-01,Summer,7300.0,33.87748,5.0,1.4246575342465753
NANDED,Groundnut,2003-01-01,Kharif,200.0,26.713018,175.9,0.5
NANDED,Groundnut,2003-01-01,Summer,6800.0,33.911724,3.9,1.4705882352941178
NANDURBAR,Groundnut,2001-01-01,Kharif,9000.0,26.715412,147.475,0.6
NANDURBAR,Groundnut,2001-01-01,Summer,3700.0,30.875229,0.15,1.054054054054054
NANDURBAR,Groundnut,2002-01-01,Kharif,8400.0,26.817703,164.0,0.5357142857142857
NANDURBAR,Groundnut,2002-01-01,Summer,5500.0,31.702465,0.2,1.8909090909090909
NANDURBAR,Groundnut,2003-01-01,Kharif,8500.0,26.669514,143.825,0.8470588235294118
NANDURBAR,Groundnut,2003-01-01,Summer,7900.0,31.563349,0.75,1.518987341772152
NASHIK,Groundnut,2001-01-01,Kharif,35300.0,23.424408,258.4,0.660056657223796
NASHIK,Groundnut,2001-01-01,Summer,800.0,27.8866,5.15,1.0
NASHIK,Groundnut,2002-01-01,Kharif,35400.0,23.685085,292.575,0.9378531073446328
NASHIK,Groundnut,2002-01-01,Summer,1000.0,28.433289,8.05,1.6
NASHIK,Groundnut,2003-01-01,Kharif,36100.0,23.574387,236.54999,0.7174515235457064
NASHIK,Groundnut,2003-01-01,Summer,1400.0,28.30745,3.1499999,1.7142857142857142
OSMANABAD,Groundnut,2001-01-01,Kharif,8600.0,24.853628,128.8,0.3372093023255814
OSMANABAD,Groundnut,2001-01-01,Summer,700.0,31.059422,8.75,1.0
OSMANABAD,Groundnut,2002-01-01,Kharif,7900.0,24.55763,156.125,0.4683544303797468
OSMANABAD,Groundnut,2002-01-01,Summer,500.0,31.790075,13.05,1.6
OSMANABAD,Groundnut,2003-01-01,Kharif,7800.0,24.876085,150.95,0.2692307692307692
OSMANABAD,Groundnut,2003-01-01,Summer,100.0,32.04278,12.05,1.0
PARBHANI,Groundnut,2001-01-01,Kharif,200.0,26.330667,152.85,0.5
PARBHANI,Groundnut,2001-01-01,Summer,4300.0,32.41307,2.6,1.0
PARBHANI,Groundnut,2002-01-01,Kharif,300.0,26.34552,180.62498,0.3333333333333333
PARBHANI,Groundnut,2002-01-01,Summer,5900.0,32.933586,4.55,1.305084745762712
PARBHANI,Groundnut,2003-01-01,Kharif,300.0,26.420853,153.275,0.3333333333333333
PARBHANI,Groundnut,2003-01-01,Summer,3800.0,32.758842,5.45,1.131578947368421
PUNE,Groundnut,2001-01-01,Kharif,42500.0,23.885225,327.7,1.2070588235294115
PUNE,Groundnut,2001-01-01,Summer,5100.0,28.399189,18.1,1.96078431372549
PUNE,Groundnut,2002-01-01,Kharif,43100.0,24.05951,334.475,0.9721577726218096
PUNE,Groundnut,2002-01-01,Summer,1900.0,28.921661,24.150002,2.210526315789474
PUNE,Groundnut,2003-01-01,Kharif,45600.0,24.030302,316.625,1.1600877192982455
PUNE,Groundnut,2003-01-01,Summer,2100.0,29.068613,5.1499996,1.5238095238095235
RAIGAD,Groundnut,2001-01-01,Kharif,100.0,23.504765,491.875,1.0
RAIGAD,Groundnut,2001-01-01,Summer,200.0,26.634052,33.75,1.5
RAIGAD,Groundnut,2002-01-01,Kharif,100.0,23.911804,455.8,1.0
RAIGAD,Groundnut,2002-01-01,Summer,200.0,27.272306,26.4,1.5
RAIGAD,Groundnut,2003-01-01,Kharif,100.0,23.759007,475.55,1.0
RAIGAD,Groundnut,2003-01-01,Summer,200.0,26.829872,4.3,1.5
RATNAGIRI,Groundnut,2001-01-01,Kharif,100.0,24.257586,509.9,1.0
RATNAGIRI,Groundnut,2001-01-01,Summer,400.0,27.294636,38.05,2.5
RATNAGIRI,Groundnut,2002-01-01,Kharif,100.0,24.587051,528.25,1.0
RATNAGIRI,Groundnut,2002-01-01,Summer,300.0,28.09639,26.95,2.0
RATNAGIRI,Groundnut,2003-01-01,Kharif,100.0,24.440527,555.85,1.0
RATNAGIRI,Groundnut,2003-01-01,Summer,300.0,27.92627,2.75,2.6666666666666665
SANGLI,Groundnut,2001-01-01,Kharif,34300.0,24.071472,98.05,0.8192419825072886
SANGLI,Groundnut,2001-01-01,Summer,1000.0,28.731062,6.6,1.8
SANGLI,Groundnut,2002-01-01,Kharif,36400.0,23.949308,118.475,0.6785714285714286
SANGLI,Groundnut,2002-01-01,Summer,900.0,29.535915,19.75,2.111111111111111
SANGLI,Groundnut,2003-01-01,Kharif,16700.0,24.214478,96.325005,0.688622754491018
SANGLI,Groundnut,2003-01-01,Summer,200.0,30.150213,3.1,2.5
SATARA,Groundnut,2001-01-01,Kharif,57900.0,22.54963,134.15,1.4024179620034545
SATARA,Groundnut,2001-01-01,Summer,3000.0,26.971996,14.85,2.6333333333333333
SATARA,Groundnut,2002-01-01,Kharif,58300.0,22.521412,134.77501,1.1732418524871355
SATARA,Groundnut,2002-01-01,Summer,2900.0,27.824549,19.349998,3.3448275862068964
SATARA,Groundnut,2003-01-01,Kharif,56700.0,22.7287,151.575,1.4638447971781303
SATARA,Groundnut,2003-01-01,Summer,2700.0,28.383924,7.65,2.333333333333333
SOLAPUR,Groundnut,2001-01-01,Kharif,2200.0,26.507269,78.05,0.2727272727272727
SOLAPUR,Groundnut,2001-01-01,Summer,4300.0,31.878658,3.65,1.4651162790697674
SOLAPUR,Groundnut,2002-01-01,Kharif,3400.0,26.25896,89.15,0.4705882352941176
SOLAPUR,Groundnut,2002-01-01,Summer,2500.0,32.74253,12.1,0.96
SOLAPUR,Groundnut,2003-01-01,Kharif,1800.0,26.448502,95.725006,0.3333333333333333
SOLAPUR,Groundnut,2003-01-01,Summer,300.0,32.999336,6.7999997,1.0
THANE,Groundnut,2001-01-01,Kharif,200.0,26.376938,290.025,0.5
THANE,Groundnut,2001-01-01,Summer,200.0,29.148874,13.400001,2.0
THANE,Groundnut,2002-01-01,Kharif,200.0,26.798729,242.275,1.0
THANE,Groundnut,2002-01-01,Summer,200.0,29.735548,10.05,3.5
THANE,Groundnut,2003-01-01,Kharif,200.0,26.570229,312.225,1.0
THANE,Groundnut,2003-01-01,Summer,200.0,29.399723,1.0500001,1.5
WARDHA,Groundnut,2001-01-01,Kharif,2400.0,27.464863,180.55,0.7083333333333334
WARDHA,Groundnut,2001-01-01,Summer,400.0,34.11496,9.950001,1.0
WARDHA,Groundnut,2002-01-01,Kharif,1800.0,27.881083,222.675,0.6666666666666666
WARDHA,Groundnut,2002-01-01,Summer,400.0,35.116783,3.6999998,2.0
WARDHA,Groundnut,2003-01-01,Kharif,1500.0,27.595839,253.95,0.8
WARDHA,Groundnut,2003-01-01,Summer,600.0,34.810047,1.55,1.1666666666666667
WASHIM,Groundnut,2001-01-01,Kharif,200.0,26.054533,163.25,1.0
WASHIM,Groundnut,2001-01-01,Summer,100.0,32.665985,5.7000003,1.0
WASHIM,Groundnut,2002-01-01,Kharif,100.0,26.11212,285.975,1.0
WASHIM,Groundnut,2002-01-01,Summer,100.0,33.27247,4.2,2.0
WASHIM,Groundnut,2003-01-01,Kharif,100.0,25.928381,223.95001,1.0
WASHIM,Groundnut,2003-01-01,Summer,100.0,32.694283,4.2999997,1.0
YAVATMAL,Groundnut,2001-01-01,Kharif,300.0,26.935684,179.8,0.6666666666666666
YAVATMAL,Groundnut,2001-01-01,Summer,6000.0,33.842552,6.75,1.05
YAVATMAL,Groundnut,2002-01-01,Kharif,100.0,27.12827,267.92502,1.0
YAVATMAL,Groundnut,2002-01-01,Summer,7600.0,34.63037,4.9,1.5526315789473684
YAVATMAL,Groundnut,2003-01-01,Kharif,100.0,26.976465,247.475,1.0
YAVATMAL,Groundnut,2003-01-01,Summer,5100.0,34.39556,3.6000001,1.0588235294117647
AHMEDNAGAR,Jowar,2001-01-01,Kharif,200.0,23.5085,151.875,0.5
AHMEDNAGAR,Jowar,2001-01-01,Rabi,528900.0,22.59251,0.1,0.3308754017772736
AHMEDNAGAR,Jowar,2002-01-01,Kharif,100.0,23.65239,124.05,1.0
AHMEDNAGAR,Jowar,2002-01-01,Rabi,494900.0,22.563309,1.475,0.2370175793089513
AHMEDNAGAR,Jowar,2003-01-01,Kharif,100.0,23.707798,127.425,2.0
AHMEDNAGAR,Jowar,2003-01-01,Rabi,478300.0,23.271942,0.45,0.1151996654819151
AKOLA,Jowar,2001-01-01,Kharif,85200.0,27.150816,178.65,1.4213615023474178
AKOLA,Jowar,2001-01-01,Rabi,100.0,23.991787,3.9,1.0
AKOLA,Jowar,2002-01-01,Kharif,83100.0,27.332598,280.80002,1.9554753309265944
AKOLA,Jowar,2002-01-01,Rabi,100.0,24.096485,3.3249998,1.0
AKOLA,Jowar,2003-01-01,Kharif,82300.0,27.049385,187.075,1.959902794653706
AKOLA,Jowar,2003-01-01,Rabi,100.0,24.106833,4.3,1.0
AMRAVATI,Jowar,2001-01-01,Kharif,109000.0,26.614136,182.525,1.4018348623853212
AMRAVATI,Jowar,2001-01-01,Rabi,100.0,23.765795,2.1499999,1.0
AMRAVATI,Jowar,2002-01-01,Kharif,102900.0,26.882261,257.275,1.3994169096209912
AMRAVATI,Jowar,2002-01-01,Rabi,100.0,23.896835,2.8999999,1.0
AMRAVATI,Jowar,2003-01-01,Kharif,100200.0,26.703156,235.8,1.4281437125748504
AMRAVATI,Jowar,2003-01-01,Rabi,100.0,23.754444,3.9,1.0
AURANGABAD,Jowar,2001-01-01,Kharif,25900.0,25.06251,147.65,1.061776061776062
AURANGABAD,Jowar,2001-01-01,Rabi,212900.0,23.375244,0.45,0.5819633630812588
AURANGABAD,Jowar,2002-01-01,Kharif,24400.0,25.094404,209.42499,1.4098360655737705
AURANGABAD,Jowar,2002-01-01,Rabi,147500.0,23.331074,3.925,0.5586440677966101
AURANGABAD,Jowar,2003-01-01,Kharif,17900.0,25.104836,187.15,1.329608938547486
AURANGABAD,Jowar,2003-01-01,Rabi,170000.0,23.893724,1.15,0.3605882352941176
BEED,Jowar,2001-01-01,Kharif,67600.0,25.732687,139.75,0.6420118343195266
BEED,Jowar,2001-01-01,Rabi,263700.0,24.915344,0.125,0.5081532043989382
BEED,Jowar,2002-01-01,Kharif,68900.0,25.818192,167.82501,1.20899854862119
BEED,Jowar,2002-01-01,Rabi,247900.0,24.65283,7.225,0.5881403791851553
BEED,Jowar,2003-01-01,Kharif,68500.0,25.960487,142.65,0.781021897810219
BEED,Jowar,2003-01-01,Rabi,253100.0,25.33367,1.25,0.2698538127222442
BHANDARA,Jowar,2001-01-01,Rabi,900.0,23.475061,5.85,0.4444444444444444
BHANDARA,Jowar,2002-01-01,Kharif,100.0,27.636929,290.72498,1.0
BHANDARA,Jowar,2002-01-01,Rabi,800.0,23.982994,3.9750004,0.375
BHANDARA,Jowar,2003-01-01,Kharif,100.0,27.366695,354.35,1.0
BHANDARA,Jowar,2003-01-01,Rabi,400.0,23.322912,8.15,0.5
BULDHANA,Jowar,2001-01-01,Kharif,129700.0,25.80179,175.65001,1.3199691595990748
BULDHANA,Jowar,2001-01-01,Rabi,16600.0,23.842958,1.65,1.0421686746987953
BULDHANA,Jowar,2002-01-01,Kharif,116800.0,25.806593,249.875,1.5847602739726028
BULDHANA,Jowar,2002-01-01,Rabi,20900.0,23.641523,4.4,0.8325358851674641
BULDHANA,Jowar,2003-01-01,Kharif,108000.0,25.639313,225.15001,1.6555555555555554
BULDHANA,Jowar,2003-01-01,Rabi,21700.0,23.582315,8.075,0.7465437788018433
CHANDRAPUR,Jowar,2001-01-01,Kharif,17200.0,27.329597,270.075,1.0988372093023255
CHANDRAPUR,Jowar,2001-01-01,Rabi,43700.0,25.087143,3.6,0.4988558352402746
CHANDRAPUR,Jowar,2002-01-01,Kharif,15200.0,27.993324,244.40001,1.1578947368421053
CHANDRAPUR,Jowar,2002-01-01,Rabi,26200.0,25.55312,4.075,0.2900763358778626
CHANDRAPUR,Jowar,2003-01-01,Kharif,14100.0,27.72986,279.375,1.0
DHULE,Jowar,2001-01-01,Kharif,33900.0,26.557852,127.025,1.3982300884955752
DHULE,Jowar,2001-01-01,Rabi,5800.0,24.08066,1.525,0.6379310344827587
DHULE,Jowar,2002-01-01,Kharif,33700.0,26.615772,144.05,1.1127596439169138
DHULE,Jowar,2002-01-01,Rabi,6200.0,24.107014,3.2,0.8387096774193549
DHULE,Jowar,2003-01-01,Kharif,32500.0,26.570156,153.05,1.7076923076923076
DHULE,Jowar,2003-01-01,Rabi,7900.0,24.43739,3.675,1.4556962025316456
GADCHIROLI,Jowar,2001-01-01,Rabi,8800.0,24.959444,6.725,0.4431818181818182
GADCHIROLI,Jowar,2002-01-01,Rabi,7200.0,25.463116,3.9750001,0.3333333333333333
GADCHIROLI,Jowar,2003-01-01,Rabi,7700.0,25.107012,11.450001,0.4805194805194805
GONDIA,Jowar,2002-01-01,Kharif,100.0,27.360415,280.525,1.0
HINGOLI,Jowar,2001-01-01,Kharif,77100.0,25.839544,175.99998,1.2503242542153048
HINGOLI,Jowar,2001-01-01,Rabi,21200.0,24.411768,0.95,0.5377358490566038
HINGOLI,Jowar,2002-01-01,Kharif,72600.0,25.818176,241.04999,1.5454545454545454
HINGOLI,Jowar,2002-01-01,Rabi,21900.0,24.147161,3.775,0.6894977168949772
HINGOLI,Jowar,2003-01-01,Kharif,71000.0,25.794886,187.75,1.519718309859155
HINGOLI,Jowar,2003-01-01,Rabi,23200.0,24.302933,1.475,0.7068965517241379
JALGAON,Jowar,2001-01-01,Kharif,144500.0,27.421701,119.0,1.498961937716263
JALGAON,Jowar,2001-01-01,Rabi,28400.0,23.953218,0.95000005,1.3098591549295775
JALGAON,Jowar,2002-01-01,Kharif,155900.0,27.188541,241.65,2.1148171905067352
JALGAON,Jowar,2002-01-01,Rabi,31500.0,24.225775,5.925,1.584126984126984
JALGAON,Jowar,2003-01-01,Kharif,154700.0,27.017769,188.97499,1.870071105365223
JALGAON,Jowar,2003-01-01,Rabi,34200.0,24.369259,2.3750002,1.4883040935672514
JALNA,Jowar,2001-01-01,Kharif,24600.0,25.561897,144.225,1.2317073170731707
JALNA,Jowar,2001-01-01,Rabi,166000.0,23.265373,0.17500001,0.8939759036144578
JALNA,Jowar,2002-01-01,Kharif,16400.0,25.560987,198.55,1.3902439024390243
JALNA,Jowar,2002-01-01,Rabi,154900.0,23.18688,4.75,0.9289864428663654
JALNA,Jowar,2003-01-01,Kharif,16900.0,25.531845,175.9,1.3136094674556211
JALNA,Jowar,2003-01-01,Rabi,154500.0,23.617231,2.3,0.5145631067961165
KOLHAPUR,Jowar,2001-01-01,Kharif,10600.0,23.458605,93.775,2.0660377358490565
KOLHAPUR,Jowar,2001-01-01,Rabi,11200.0,24.910692,0.325,1.3571428571428572
KOLHAPUR,Jowar,2002-01-01,Kharif,9100.0,23.633583,126.575005,1.824175824175824
KOLHAPUR,Jowar,2002-01-01,Rabi,9800.0,25.19895,0.675,1.5918367346938775
KOLHAPUR,Jowar,2003-01-01,Kharif,7700.0,23.65561,129.525,1.6103896103896105
KOLHAPUR,Jowar,2003-01-01,Rabi,10400.0,25.769176,1.0500001,1.3846153846153846
LATUR,Jowar,2001-01-01,Kharif,162800.0,24.95246,152.25,1.2647420147420148
LATUR,Jowar,2001-01-01,Rabi,28700.0,23.889046,0.0,0.5958188153310104
LATUR,Jowar,2002-01-01,Kharif,157500.0,24.78274,173.4,1.5885714285714283
LATUR,Jowar,2002-01-01,Rabi,29100.0,23.901789,8.35,0.7044673539518901
LATUR,Jowar,2003-01-01,Kharif,156700.0,25.185097,174.7,1.462029355456286
LATUR,Jowar,2003-01-01,Rabi,28900.0,24.40207,1.825,0.4325259515570934
NAGPUR,Jowar,2001-01-01,Kharif,47900.0,27.20106,162.275,0.81419624217119
NAGPUR,Jowar,2001-01-01,Rabi,9800.0,24.165306,6.475,0.4081632653061224
NAGPUR,Jowar,2002-01-01,Kharif,46500.0,27.787487,194.82501,0.9397849462365592
NAGPUR,Jowar,2002-01-01,Rabi,6000.0,24.381344,4.95,0.45
NAGPUR,Jowar,2003-01-01,Kharif,44600.0,27.407093,269.90002,0.9596412556053812
NAGPUR,Jowar,2003-01-01,Rabi,8100.0,23.825449,10.1,0.3703703703703703
NANDED,Jowar,2001-01-01,Kharif,181200.0,26.653744,165.35,1.16280353200883
NANDED,Jowar,2001-01-01,Rabi,30200.0,25.463612,0.075,1.0298013245033113
NANDED,Jowar,2002-01-01,Kharif,171900.0,26.64457,208.65,1.6259453170447935
NANDED,Jowar,2002-01-01,Rabi,31900.0,25.072765,4.6,1.006269592476489
NANDED,Jowar,2003-01-01,Kharif,164200.0,26.713018,175.9,1.3057247259439708
NANDED,Jowar,2003-01-01,Rabi,30900.0,25.256664,3.025,1.0032362459546926
NANDURBAR,Jowar,2001-01-01,Kharif,34800.0,26.715412,147.475,1.2413793103448276
NANDURBAR,Jowar,2001-01-01,Rabi,25400.0,23.454239,0.0,0.7874015748031497
NANDURBAR,Jowar,2002-01-01,Kharif,32600.0,26.817703,164.0,1.125766871165644
NANDURBAR,Jowar,2002-01-01,Rabi,23700.0,23.866488,1.3499999,0.9240506329113924
NANDURBAR,Jowar,2003-01-01,Kharif,30200.0,26.669514,143.825,1.599337748344371
NANDURBAR,Jowar,2003-01-01,Rabi,24200.0,24.317535,0.57500005,0.8305785123966942
NASHIK,Jowar,2001-01-01,Kharif,12000.0,23.424408,258.4,0.8916666666666667
NASHIK,Jowar,2001-01-01,Rabi,19100.0,22.307652,0.325,0.5392670157068062
NASHIK,Jowar,2002-01-01,Kharif,9200.0,23.685085,292.575,1.2173913043478262
NASHIK,Jowar,2002-01-01,Rabi,10100.0,22.582352,0.825,0.5247524752475248
NASHIK,Jowar,2003-01-01,Kharif,6900.0,23.574387,236.54999,0.6666666666666666
NASHIK,Jowar,2003-01-01,Rabi,9600.0,23.130812,1.0,0.4583333333333333
OSMANABAD,Jowar,2001-01-01,Kharif,82400.0,24.853628,128.8,0.6225728155339806
OSMANABAD,Jowar,2001-01-01,Rabi,253600.0,24.59707,0.125,0.6754731861198738
OSMANABAD,Jowar,2002-01-01,Kharif,85900.0,24.55763,156.125,0.8859138533178114
OSMANABAD,Jowar,2002-01-01,Rabi,251400.0,24.318455,7.775,0.5807478122513922
OSMANABAD,Jowar,2003-01-01,Kharif,77200.0,24.876085,150.95,0.5064766839378239
OSMANABAD,Jowar,2003-01-01,Rabi,282200.0,25.001726,0.975,0.1403260099220411
PARBHANI,Jowar,2001-01-01,Kharif,104800.0,26.330667,152.85,1.2919847328244274
PARBHANI,Jowar,2001-01-01,Rabi,167700.0,24.202892,0.7,0.827072152653548
PARBHANI,Jowar,2002-01-01,Kharif,100300.0,26.34552,180.62498,1.4396809571286142
PARBHANI,Jowar,2002-01-01,Rabi,173700.0,24.177292,3.25,0.7639608520437536
PARBHANI,Jowar,2003-01-01,Kharif,101700.0,26.420853,153.275,1.2566371681415929
PARBHANI,Jowar,2003-01-01,Rabi,179000.0,24.771338,1.075,0.605586592178771
PUNE,Jowar,2001-01-01,Kharif,3200.0,23.885225,327.7,0.6875
PUNE,Jowar,2001-01-01,Rabi,487800.0,23.786467,0.075,0.483189831898319
PUNE,Jowar,2002-01-01,Kharif,3000.0,24.05951,334.475,0.5333333333333333
PUNE,Jowar,2002-01-01,Rabi,462600.0,24.052052,0.32500002,0.346735840899265
PUNE,Jowar,2003-01-01,Kharif,2900.0,24.030302,316.625,1.5862068965517242
PUNE,Jowar,2003-01-01,Rabi,262500.0,24.70197,1.0249999,0.243047619047619
SANGLI,Jowar,2001-01-01,Kharif,112300.0,24.071472,98.05,0.4692787177203918
SANGLI,Jowar,2001-01-01,Rabi,159500.0,24.500479,0.275,0.6463949843260188
SANGLI,Jowar,2002-01-01,Kharif,107300.0,23.949308,118.475,0.5554520037278659
SANGLI,Jowar,2002-01-01,Rabi,120800.0,24.944752,0.85,0.3758278145695364
SANGLI,Jowar,2003-01-01,Kharif,50800.0,24.214478,96.325005,0.3051181102362205
SANGLI,Jowar,2003-01-01,Rabi,152500.0,25.843666,0.875,0.220983606557377
SATARA,Jowar,2001-01-01,Kharif,64800.0,22.54963,134.15,1.5277777777777777
SATARA,Jowar,2001-01-01,Rabi,150600.0,22.180828,0.22500001,0.6420982735723771
SATARA,Jowar,2002-01-01,Kharif,67100.0,22.521412,134.77501,1.6154992548435172
SATARA,Jowar,2002-01-01,Rabi,133000.0,22.752516,0.725,0.4338345864661654
SATARA,Jowar,2003-01-01,Kharif,58300.0,22.7287,151.575,1.4271012006861064
SATARA,Jowar,2003-01-01,Rabi,66200.0,23.57804,1.2,0.6193353474320241
SOLAPUR,Jowar,2001-01-01,Kharif,700.0,26.507269,78.05,0.7142857142857143
SOLAPUR,Jowar,2001-01-01,Rabi,712900.0,26.199245,0.025,0.4401739374386309
SOLAPUR,Jowar,2002-01-01,Kharif,1100.0,26.25896,89.15,0.5454545454545454
SOLAPUR,Jowar,2002-01-01,Rabi,672100.0,26.451807,3.2499998,0.3353667608986758
SOLAPUR,Jowar,2003-01-01,Kharif,400.0,26.448502,95.725006,0.25
SOLAPUR,Jowar,2003-01-01,Rabi,613700.0,27.205305,0.65000004,0.0466025745478246
WARDHA,Jowar,2001-01-01,Kharif,36100.0,27.464863,180.55,0.9667590027700832
WARDHA,Jowar,2001-01-01,Rabi,1700.0,24.636003,4.75,0.4705882352941176
WARDHA,Jowar,2002-01-01,Kharif,34500.0,27.881083,222.675,0.9188405797101448
WARDHA,Jowar,2002-01-01,Rabi,700.0,24.921503,3.3250003,0.2857142857142857
WARDHA,Jowar,2003-01-01,Kharif,29800.0,27.595839,253.95,0.9832214765100672
WARDHA,Jowar,2003-01-01,Rabi,500.0,24.41474,11.025,0.4
WASHIM,Jowar,2001-01-01,Kharif,66300.0,26.054533,163.25,1.2187028657616892
WASHIM,Jowar,2001-01-01,Rabi,1300.0,24.317297,3.2500002,1.0769230769230769
WASHIM,Jowar,2002-01-01,Kharif,62700.0,26.11212,285.975,1.178628389154705
WASHIM,Jowar,2002-01-01,Rabi,900.0,24.377842,4.15,0.7777777777777778
WASHIM,Jowar,2003-01-01,Kharif,59300.0,25.928381,223.95001,1.3018549747048904
WASHIM,Jowar,2003-01-01,Rabi,700.0,24.226051,3.5500002,0.7142857142857143
YAVATMAL,Jowar,2001-01-01,Kharif,145500.0,26.935684,179.8,1.094158075601375
YAVATMAL,Jowar,2001-01-01,Rabi,100.0,24.588741,2.7,1.0
YAVATMAL,Jowar,2002-01-01,Kharif,139400.0,27.12827,267.92502,1.1807747489239595
YAVATMAL,Jowar,2002-01-01,Rabi,100.0,24.815521,3.375,1.0
YAVATMAL,Jowar,2003-01-01,Kharif,129100.0,26.976465,247.475,1.0286599535243997
YAVATMAL,Jowar,2003-01-01,Rabi,33300.0,24.469412,8.199999,0.3843843843843844
AHMEDNAGAR,Maize,2001-01-01,Kharif,6400.0,23.5085,151.875,1.53125
AHMEDNAGAR,Maize,2001-01-01,Rabi,12300.0,22.59251,0.1,1.83739837398374
AHMEDNAGAR,Maize,2001-01-01,Summer,1500.0,28.743412,4.95,1.4
AHMEDNAGAR,Maize,2002-01-01,Kharif,7000.0,23.65239,124.05,1.7571428571428571
AHMEDNAGAR,Maize,2002-01-01,Rabi,11700.0,22.563309,1.475,0.7777777777777778
